customer_id,time_period,after,treatment_group,sales
294,10,0,control,4.23
261,10,0,control,0
228,10,0,control,6.75
195,10,0,control,5.35
692,10,0,treatment,0
659,10,0,treatment,0
891,10,0,treatment,0
394,10,0,control,0.62
361,10,0,control,1.49
96,10,0,control,1.47
63,10,0,control,0
295,10,0,control,1.36
262,10,0,control,3.95
229,10,0,control,0
196,10,0,control,5.17
693,10,0,treatment,0
660,10,0,treatment,0
892,10,0,treatment,4.15
395,10,0,control,0
362,10,0,control,0
97,10,0,control,0.45
64,10,0,control,12.29
296,10,0,control,7.28
263,10,0,control,0
230,10,0,control,0
197,10,0,control,0
694,10,0,treatment,0
661,10,0,treatment,5
893,10,0,treatment,10.27
396,10,0,control,3.69
363,10,0,control,0
98,10,0,control,0
65,10,0,control,3.06
297,10,0,control,0
264,10,0,control,0
231,10,0,control,0
198,10,0,control,0.3
695,10,0,treatment,0
662,10,0,treatment,0
894,10,0,treatment,0
397,10,0,control,0.07
364,10,0,control,0
99,10,0,control,1.95
66,10,0,control,0
298,10,0,control,0
265,10,0,control,0
232,10,0,control,6.7
199,10,0,control,0
696,10,0,treatment,0
663,10,0,treatment,0
895,10,0,treatment,0
398,10,0,control,0
365,10,0,control,0
100,10,0,control,6.12
67,10,0,control,0
299,10,0,control,3.37
266,10,0,control,3.07
1,10,0,control,0.9
200,10,0,control,0
697,10,0,treatment,0
664,10,0,treatment,2.67
896,10,0,treatment,1
399,10,0,control,7.57
366,10,0,control,3.57
101,10,0,control,0
68,10,0,control,0
300,10,0,control,4.14
267,10,0,control,0
2,10,0,control,0
201,10,0,control,0
698,10,0,treatment,5.79
665,10,0,treatment,0
897,10,0,treatment,0
400,10,0,control,0
367,10,0,control,1.98
102,10,0,control,0
69,10,0,control,0
301,10,0,control,0
268,10,0,control,2.64
3,10,0,control,0
202,10,0,control,0
699,10,0,treatment,1.81
666,10,0,treatment,3.96
898,10,0,treatment,1.54
401,10,0,control,5.17
368,10,0,control,0
103,10,0,control,1.21
70,10,0,control,1.62
302,10,0,control,0
269,10,0,control,0.25
4,10,0,control,0.09
203,10,0,control,0
700,10,0,treatment,0
667,10,0,treatment,0
899,10,0,treatment,2.33
402,10,0,control,0.23
369,10,0,control,0
104,10,0,control,0
71,10,0,control,3.12
303,10,0,control,5.55
270,10,0,control,0
5,10,0,control,0
204,10,0,control,8.74
701,10,0,treatment,3.76
668,10,0,treatment,0
900,10,0,treatment,3.35
403,10,0,control,0
370,10,0,control,0
105,10,0,control,0.76
72,10,0,control,4.62
304,10,0,control,0
271,10,0,control,1.98
6,10,0,control,0
470,10,0,control,0
437,10,0,control,0
404,10,0,control,0
415,10,0,control,0
474,10,0,control,1.47
441,10,0,control,0.23
408,10,0,control,0
419,10,0,control,0
478,10,0,control,0
445,10,0,control,8.98
412,10,0,control,1.7
471,10,0,control,8.87
438,10,0,control,1.72
405,10,0,control,8.94
416,10,0,control,0
475,10,0,control,0.19
442,10,0,control,0
409,10,0,control,0.54
420,10,0,control,0
479,10,0,control,0
446,10,0,control,0
413,10,0,control,0
472,10,0,control,0.79
439,10,0,control,2.01
406,10,0,control,0
417,10,0,control,1.59
476,10,0,control,0
443,10,0,control,0
410,10,0,control,0
421,10,0,control,0
480,10,0,control,0.87
447,10,0,control,5.03
414,10,0,control,0
473,10,0,control,0
440,10,0,control,0
407,10,0,control,0
418,10,0,control,0
477,10,0,control,0.36
444,10,0,control,2.85
411,10,0,control,9.18
422,10,0,control,0
481,10,0,control,5.37
448,10,0,control,4.51
459,10,0,control,0
426,10,0,control,0.29
485,10,0,control,0
452,10,0,control,0
463,10,0,control,0
430,10,0,control,1.01
489,10,0,control,0
456,10,0,control,0
423,10,0,control,0
482,10,0,control,2.81
449,10,0,control,3.48
460,10,0,control,5.46
427,10,0,control,6.19
486,10,0,control,5.92
453,10,0,control,1.38
464,10,0,control,0
431,10,0,control,9.1
490,10,0,control,6.52
457,10,0,control,0
424,10,0,control,0.95
483,10,0,control,1.39
450,10,0,control,11.26
461,10,0,control,0
428,10,0,control,1.46
487,10,0,control,0
454,10,0,control,5.72
465,10,0,control,5.5
432,10,0,control,4.53
491,10,0,control,5.92
458,10,0,control,0
425,10,0,control,0
484,10,0,control,7.35
451,10,0,control,0
462,10,0,control,0
429,10,0,control,0
488,10,0,control,5.38
455,10,0,control,8.54
466,10,0,control,0
433,10,0,control,5.98
492,10,0,control,0
469,10,0,control,0
497,10,0,control,0
468,10,0,control,0
496,10,0,control,0
467,10,0,control,0
436,10,0,control,5.41
493,10,0,control,4.17
435,10,0,control,0
434,10,0,control,0
495,10,0,control,0
494,10,0,control,1.21
404,11,1,control,0
868,11,1,treatment,5.44
902,11,1,treatment,3.82
901,11,1,treatment,3.38
405,11,1,control,9.85
538,11,1,treatment,0
869,11,1,treatment,9.3
537,11,1,treatment,7.55
803,11,1,treatment,0
736,11,1,treatment,4.51
802,11,1,treatment,0
406,11,1,control,0
903,11,1,treatment,6.41
870,11,1,treatment,0
837,11,1,treatment,2.45
804,11,1,treatment,5.98
539,11,1,treatment,6.51
506,11,1,treatment,0.19
738,11,1,treatment,0
505,11,1,treatment,0
737,11,1,treatment,5.58
504,11,1,treatment,0.89
407,11,1,control,0
904,11,1,treatment,1.92
871,11,1,treatment,0.98
838,11,1,treatment,3.62
805,11,1,treatment,0
540,11,1,treatment,3.82
507,11,1,treatment,0
739,11,1,treatment,0
809,11,1,treatment,0
544,11,1,treatment,6.5
835,11,1,treatment,6.83
408,11,1,control,0
905,11,1,treatment,9.7
872,11,1,treatment,0
839,11,1,treatment,0
806,11,1,treatment,3.46
541,11,1,treatment,5.27
508,11,1,treatment,0
740,11,1,treatment,0
810,11,1,treatment,9.18
545,11,1,treatment,8.82
836,11,1,treatment,0
409,11,1,control,0
906,11,1,treatment,2.55
873,11,1,treatment,7.73
840,11,1,treatment,0
807,11,1,treatment,0
542,11,1,treatment,2.04
509,11,1,treatment,7.92
741,11,1,treatment,0
811,11,1,treatment,0.24
546,11,1,treatment,7.23
513,11,1,treatment,4.86
410,11,1,control,0
907,11,1,treatment,6.32
874,11,1,treatment,3.82
841,11,1,treatment,5.03
808,11,1,treatment,0
543,11,1,treatment,4.5
510,11,1,treatment,0
742,11,1,treatment,0
812,11,1,treatment,4.66
547,11,1,treatment,0
514,11,1,treatment,3.04
411,11,1,control,10.63
908,11,1,treatment,2.56
875,11,1,treatment,0
842,11,1,treatment,0
415,11,1,control,0
912,11,1,treatment,0
511,11,1,treatment,0.22
743,11,1,treatment,12.23
813,11,1,treatment,0
548,11,1,treatment,7.25
515,11,1,treatment,0
412,11,1,control,3.34
909,11,1,treatment,5.63
876,11,1,treatment,5.35
843,11,1,treatment,0
416,11,1,control,0
913,11,1,treatment,1.67
512,11,1,treatment,0
744,11,1,treatment,3.35
814,11,1,treatment,7.94
549,11,1,treatment,5.59
516,11,1,treatment,6.65
413,11,1,control,0
910,11,1,treatment,0
877,11,1,treatment,0
844,11,1,treatment,0.05
417,11,1,control,2.42
914,11,1,treatment,0
881,11,1,treatment,2.05
745,11,1,treatment,9.34
815,11,1,treatment,7.1
550,11,1,treatment,8.97
517,11,1,treatment,0
414,11,1,control,0
911,11,1,treatment,0
878,11,1,treatment,0
845,11,1,treatment,11.35
418,11,1,control,0
915,11,1,treatment,3.23
882,11,1,treatment,0
746,11,1,treatment,9.6
816,11,1,treatment,2.53
551,11,1,treatment,5.13
518,11,1,treatment,0
750,11,1,treatment,6.81
820,11,1,treatment,0
879,11,1,treatment,5.07
846,11,1,treatment,0
419,11,1,control,0
916,11,1,treatment,5.86
883,11,1,treatment,2.41
747,11,1,treatment,7.43
817,11,1,treatment,5.48
552,11,1,treatment,13.25
519,11,1,treatment,5.18
751,11,1,treatment,3.71
821,11,1,treatment,0
880,11,1,treatment,0
847,11,1,treatment,3.24
420,11,1,control,0
917,11,1,treatment,7.77
884,11,1,treatment,5.01
748,11,1,treatment,7
818,11,1,treatment,5.17
553,11,1,treatment,0
520,11,1,treatment,4.58
752,11,1,treatment,0
822,11,1,treatment,2.37
557,11,1,treatment,11.17
848,11,1,treatment,2.39
421,11,1,control,2.47
918,11,1,treatment,4.78
885,11,1,treatment,0
749,11,1,treatment,0
819,11,1,treatment,3.94
554,11,1,treatment,0.25
521,11,1,treatment,0
753,11,1,treatment,6.11
823,11,1,treatment,0
558,11,1,treatment,1.72
849,11,1,treatment,0.85
422,11,1,control,0
919,11,1,treatment,2.2
886,11,1,treatment,14.62
853,11,1,treatment,5.39
426,11,1,control,3.33
555,11,1,treatment,13.23
522,11,1,treatment,9.84
754,11,1,treatment,3.83
824,11,1,treatment,6.03
559,11,1,treatment,0
850,11,1,treatment,0
423,11,1,control,0
920,11,1,treatment,11.39
887,11,1,treatment,0
854,11,1,treatment,16.14
427,11,1,control,7.71
556,11,1,treatment,0.01
523,11,1,treatment,1.02
755,11,1,treatment,2.07
825,11,1,treatment,4.5
560,11,1,treatment,0
851,11,1,treatment,0.79
424,11,1,control,2.81
921,11,1,treatment,0
888,11,1,treatment,9.84
855,11,1,treatment,10
428,11,1,control,2.52
925,11,1,treatment,2.28
524,11,1,treatment,9.42
756,11,1,treatment,0.82
826,11,1,treatment,3.3
561,11,1,treatment,5.15
852,11,1,treatment,16.42
425,11,1,control,0
922,11,1,treatment,2.65
889,11,1,treatment,6.62
856,11,1,treatment,8.86
429,11,1,control,0
926,11,1,treatment,7.27
525,11,1,treatment,5.56
757,11,1,treatment,0
827,11,1,treatment,6.52
562,11,1,treatment,4.07
529,11,1,treatment,4.61
761,11,1,treatment,0.38
923,11,1,treatment,0
890,11,1,treatment,0
857,11,1,treatment,0
430,11,1,control,1.15
927,11,1,treatment,8.89
526,11,1,treatment,8.31
758,11,1,treatment,0.68
828,11,1,treatment,2.73
563,11,1,treatment,1.27
530,11,1,treatment,5.06
762,11,1,treatment,3.91
924,11,1,treatment,8.17
891,11,1,treatment,0
858,11,1,treatment,0
431,11,1,control,8.21
928,11,1,treatment,5.38
527,11,1,treatment,1.08
759,11,1,treatment,0
829,11,1,treatment,5.96
564,11,1,treatment,11.84
531,11,1,treatment,0
763,11,1,treatment,0
730,11,1,treatment,10.72
892,11,1,treatment,6.6
859,11,1,treatment,7.75
432,11,1,control,5.13
929,11,1,treatment,0
528,11,1,treatment,9.82
760,11,1,treatment,0
830,11,1,treatment,0
565,11,1,treatment,0
532,11,1,treatment,0
764,11,1,treatment,2.69
731,11,1,treatment,0
893,11,1,treatment,13.18
860,11,1,treatment,5.68
433,11,1,control,9.93
930,11,1,treatment,6.82
897,11,1,treatment,4.65
864,11,1,treatment,8.68
831,11,1,treatment,2.44
566,11,1,treatment,0
533,11,1,treatment,1.67
765,11,1,treatment,11.03
732,11,1,treatment,4.81
894,11,1,treatment,0.41
861,11,1,treatment,0
434,11,1,control,0
931,11,1,treatment,9
898,11,1,treatment,7.01
865,11,1,treatment,8.16
832,11,1,treatment,0
567,11,1,treatment,2.12
534,11,1,treatment,5.4
766,11,1,treatment,0
733,11,1,treatment,2.98
895,11,1,treatment,1.53
862,11,1,treatment,0
435,11,1,control,0
932,11,1,treatment,4.87
899,11,1,treatment,1.69
866,11,1,treatment,0.32
833,11,1,treatment,1.05
568,11,1,treatment,0
535,11,1,treatment,3.9
767,11,1,treatment,10.11
734,11,1,treatment,9.07
896,11,1,treatment,1.35
863,11,1,treatment,3.56
436,11,1,control,6.24
933,11,1,treatment,2.83
900,11,1,treatment,5.47
867,11,1,treatment,1.96
834,11,1,treatment,3.42
569,11,1,treatment,6.13
536,11,1,treatment,4.68
768,11,1,treatment,6.28
735,11,1,treatment,1.51
702,11,1,treatment,1.57
205,11,1,control,0
437,11,1,control,0.89
934,11,1,treatment,4.69
139,11,1,control,1.25
106,11,1,control,2.38
603,11,1,treatment,0
570,11,1,treatment,6.57
305,11,1,control,2.28
769,11,1,treatment,1.46
7,11,1,control,0
703,11,1,treatment,0
206,11,1,control,0
438,11,1,control,4.96
935,11,1,treatment,5.41
140,11,1,control,16.41
107,11,1,control,5.06
604,11,1,treatment,3.12
571,11,1,treatment,0
306,11,1,control,0
770,11,1,treatment,2.52
8,11,1,control,1
704,11,1,treatment,6.3
207,11,1,control,1.68
439,11,1,control,4.23
936,11,1,treatment,6.06
141,11,1,control,0
108,11,1,control,0
605,11,1,treatment,11.18
572,11,1,treatment,0
307,11,1,control,6.65
771,11,1,treatment,11.07
9,11,1,control,0
705,11,1,treatment,5.29
208,11,1,control,5.01
440,11,1,control,0
937,11,1,treatment,2.75
142,11,1,control,0
109,11,1,control,5.68
606,11,1,treatment,0
573,11,1,treatment,0
308,11,1,control,1.24
772,11,1,treatment,4.65
10,11,1,control,3.91
706,11,1,treatment,12.13
209,11,1,control,0
441,11,1,control,2
938,11,1,treatment,0
143,11,1,control,0
110,11,1,control,0.55
607,11,1,treatment,0
574,11,1,treatment,0
309,11,1,control,0
773,11,1,treatment,4.95
11,11,1,control,0
707,11,1,treatment,0
210,11,1,control,3.69
442,11,1,control,0
939,11,1,treatment,3.94
144,11,1,control,5.01
111,11,1,control,2.65
608,11,1,treatment,1.85
575,11,1,treatment,2.72
310,11,1,control,0
774,11,1,treatment,3.99
12,11,1,control,0
708,11,1,treatment,2.06
211,11,1,control,1.13
443,11,1,control,1.11
940,11,1,treatment,0
145,11,1,control,0
112,11,1,control,0
609,11,1,treatment,0
576,11,1,treatment,2.86
311,11,1,control,1.29
775,11,1,treatment,4.29
13,11,1,control,0
709,11,1,treatment,7.28
212,11,1,control,2.82
444,11,1,control,4.24
941,11,1,treatment,0
146,11,1,control,0
113,11,1,control,0
610,11,1,treatment,16.9
577,11,1,treatment,0.15
312,11,1,control,0.36
776,11,1,treatment,0
14,11,1,control,0
710,11,1,treatment,10.6
213,11,1,control,6.62
445,11,1,control,9.46
942,11,1,treatment,0
147,11,1,control,4.07
114,11,1,control,4.05
611,11,1,treatment,0
578,11,1,treatment,4.18
313,11,1,control,0
777,11,1,treatment,7.63
15,11,1,control,5.51
711,11,1,treatment,0
214,11,1,control,1.41
446,11,1,control,1.62
943,11,1,treatment,4.54
148,11,1,control,6.48
115,11,1,control,0.48
612,11,1,treatment,3.24
579,11,1,treatment,0
314,11,1,control,5.72
778,11,1,treatment,3.61
16,11,1,control,0
712,11,1,treatment,0
215,11,1,control,0
447,11,1,control,5.45
944,11,1,treatment,5.66
149,11,1,control,9.47
116,11,1,control,6.85
613,11,1,treatment,5.33
580,11,1,treatment,1.89
315,11,1,control,0
779,11,1,treatment,2.66
17,11,1,control,1.41
713,11,1,treatment,13.89
216,11,1,control,4.75
448,11,1,control,5.64
945,11,1,treatment,7.56
150,11,1,control,0
117,11,1,control,1.53
614,11,1,treatment,0.01
581,11,1,treatment,5
316,11,1,control,2.66
780,11,1,treatment,0
18,11,1,control,0
714,11,1,treatment,0
217,11,1,control,5.18
449,11,1,control,6.02
946,11,1,treatment,0
151,11,1,control,0
118,11,1,control,0
615,11,1,treatment,12.77
582,11,1,treatment,4.99
317,11,1,control,3.65
781,11,1,treatment,3.99
19,11,1,control,2.28
715,11,1,treatment,0.53
218,11,1,control,0
450,11,1,control,12.81
947,11,1,treatment,4.32
152,11,1,control,0
119,11,1,control,1.71
616,11,1,treatment,11.55
583,11,1,treatment,16.86
318,11,1,control,0.18
782,11,1,treatment,0
20,11,1,control,0
716,11,1,treatment,0
219,11,1,control,0
451,11,1,control,0
948,11,1,treatment,9.35
153,11,1,control,0
120,11,1,control,8.08
617,11,1,treatment,4.36
584,11,1,treatment,0
319,11,1,control,7.39
783,11,1,treatment,6.19
21,11,1,control,0
717,11,1,treatment,3.03
220,11,1,control,2.13
452,11,1,control,0
949,11,1,treatment,14.81
154,11,1,control,8.23
121,11,1,control,0
618,11,1,treatment,14.43
585,11,1,treatment,5.39
320,11,1,control,0
784,11,1,treatment,0
22,11,1,control,3.55
718,11,1,treatment,0
221,11,1,control,0
453,11,1,control,2.32
950,11,1,treatment,0
155,11,1,control,0
122,11,1,control,1.99
619,11,1,treatment,0
586,11,1,treatment,0.79
321,11,1,control,0
785,11,1,treatment,7.49
23,11,1,control,0
719,11,1,treatment,7.96
222,11,1,control,5.94
454,11,1,control,3.98
951,11,1,treatment,10.04
156,11,1,control,0.53
123,11,1,control,2.78
620,11,1,treatment,0.85
587,11,1,treatment,7.26
322,11,1,control,11.19
786,11,1,treatment,1.48
24,11,1,control,2.66
720,11,1,treatment,2.74
223,11,1,control,0
455,11,1,control,9.72
952,11,1,treatment,5.61
157,11,1,control,0
124,11,1,control,6.9
621,11,1,treatment,7.8
588,11,1,treatment,2.52
323,11,1,control,1.38
787,11,1,treatment,0
25,11,1,control,0
721,11,1,treatment,12.81
224,11,1,control,0
456,11,1,control,0.75
953,11,1,treatment,5.34
158,11,1,control,0
125,11,1,control,0
622,11,1,treatment,4.98
589,11,1,treatment,0
324,11,1,control,11.47
788,11,1,treatment,10.78
26,11,1,control,0
722,11,1,treatment,7.59
225,11,1,control,0
457,11,1,control,0
954,11,1,treatment,9.11
159,11,1,control,0
126,11,1,control,2.68
623,11,1,treatment,2.08
590,11,1,treatment,0
325,11,1,control,6.64
789,11,1,treatment,0
27,11,1,control,0
723,11,1,treatment,2.63
226,11,1,control,2
458,11,1,control,0
955,11,1,treatment,3.18
160,11,1,control,3.35
127,11,1,control,3.56
624,11,1,treatment,0.81
591,11,1,treatment,7.44
326,11,1,control,6.08
790,11,1,treatment,0.98
28,11,1,control,0.06
724,11,1,treatment,4.36
227,11,1,control,0
459,11,1,control,2.3
956,11,1,treatment,13.15
161,11,1,control,8.21
128,11,1,control,1.13
625,11,1,treatment,0
592,11,1,treatment,3.81
327,11,1,control,0
791,11,1,treatment,3.41
29,11,1,control,4.68
725,11,1,treatment,2.98
228,11,1,control,7.3
460,11,1,control,7.51
957,11,1,treatment,2.24
162,11,1,control,0
129,11,1,control,1.69
626,11,1,treatment,1.14
593,11,1,treatment,3.35
328,11,1,control,2.22
792,11,1,treatment,10.67
30,11,1,control,0
726,11,1,treatment,0
229,11,1,control,0
461,11,1,control,0
958,11,1,treatment,5.03
163,11,1,control,0
130,11,1,control,0.66
627,11,1,treatment,6.35
594,11,1,treatment,4.37
329,11,1,control,12.91
793,11,1,treatment,0
31,11,1,control,0
727,11,1,treatment,7.94
230,11,1,control,0
462,11,1,control,0
959,11,1,treatment,6.63
164,11,1,control,0.75
131,11,1,control,0
628,11,1,treatment,7.79
595,11,1,treatment,2.48
330,11,1,control,2.86
794,11,1,treatment,1.18
32,11,1,control,0
728,11,1,treatment,3.96
231,11,1,control,0
463,11,1,control,0
960,11,1,treatment,0
165,11,1,control,5.62
132,11,1,control,4.37
629,11,1,treatment,2.85
596,11,1,treatment,3.2
331,11,1,control,2.25
795,11,1,treatment,8.08
33,11,1,control,3.97
729,11,1,treatment,0
232,11,1,control,6.6
464,11,1,control,0
961,11,1,treatment,0.52
166,11,1,control,0
133,11,1,control,0
630,11,1,treatment,10.09
597,11,1,treatment,8.93
332,11,1,control,0
796,11,1,treatment,5.49
34,11,1,control,3.05
498,11,1,control,0
233,11,1,control,0
465,11,1,control,8.25
962,11,1,treatment,4.32
167,11,1,control,0
134,11,1,control,1.98
631,11,1,treatment,10.59
598,11,1,treatment,2.52
333,11,1,control,3.36
797,11,1,treatment,4.23
35,11,1,control,0
499,11,1,control,0
234,11,1,control,6.43
466,11,1,control,0
963,11,1,treatment,2.6
168,11,1,control,0
135,11,1,control,1.44
632,11,1,treatment,4.33
599,11,1,treatment,13.11
334,11,1,control,0
798,11,1,treatment,3.08
36,11,1,control,0
500,11,1,control,1.82
235,11,1,control,0
467,11,1,control,0
964,11,1,treatment,0
169,11,1,control,9.62
136,11,1,control,0
633,11,1,treatment,0
600,11,1,treatment,4.38
335,11,1,control,0
799,11,1,treatment,8.11
37,11,1,control,0
501,11,1,treatment,1.69
236,11,1,control,2.38
468,11,1,control,0
965,11,1,treatment,3.52
170,11,1,control,1.13
137,11,1,control,0
634,11,1,treatment,0
601,11,1,treatment,6.29
336,11,1,control,1.13
800,11,1,treatment,7.03
38,11,1,control,0
502,11,1,treatment,0
237,11,1,control,4.73
469,11,1,control,0
966,11,1,treatment,3.24
171,11,1,control,0
138,11,1,control,4.02
635,11,1,treatment,0
602,11,1,treatment,0
337,11,1,control,0
801,11,1,treatment,13.68
39,11,1,control,0
503,11,1,treatment,5.07
238,11,1,control,3.69
470,11,1,control,0.8
967,11,1,treatment,7.63
172,11,1,control,0
669,11,1,treatment,8.08
636,11,1,treatment,0.86
371,11,1,control,6.05
338,11,1,control,8.04
73,11,1,control,7.94
40,11,1,control,4.45
272,11,1,control,3.3
239,11,1,control,0
471,11,1,control,7.9
968,11,1,treatment,1.38
173,11,1,control,0.9
670,11,1,treatment,7.17
637,11,1,treatment,2.09
372,11,1,control,5.25
339,11,1,control,2.3
74,11,1,control,0
41,11,1,control,0.5
273,11,1,control,0
240,11,1,control,0
472,11,1,control,1.69
969,11,1,treatment,0
174,11,1,control,10.13
671,11,1,treatment,2.76
638,11,1,treatment,2.44
373,11,1,control,0
340,11,1,control,4.37
75,11,1,control,0
42,11,1,control,10.65
274,11,1,control,5.08
241,11,1,control,0
473,11,1,control,0
970,11,1,treatment,2.11
175,11,1,control,8.55
672,11,1,treatment,4.83
639,11,1,treatment,5.87
374,11,1,control,0.76
341,11,1,control,4.57
76,11,1,control,2.2
43,11,1,control,9.09
275,11,1,control,0
242,11,1,control,4.61
474,11,1,control,4.49
971,11,1,treatment,10.01
176,11,1,control,0
673,11,1,treatment,0
640,11,1,treatment,6.69
375,11,1,control,6.71
342,11,1,control,9.51
77,11,1,control,6.4
44,11,1,control,5.37
276,11,1,control,0.09
243,11,1,control,0
475,11,1,control,2.39
972,11,1,treatment,1.9
177,11,1,control,1.71
674,11,1,treatment,7.1
641,11,1,treatment,0
376,11,1,control,8.35
343,11,1,control,7.16
78,11,1,control,4.76
45,11,1,control,6.51
277,11,1,control,4.5
244,11,1,control,0
476,11,1,control,2.24
973,11,1,treatment,0.14
178,11,1,control,0
675,11,1,treatment,7.11
642,11,1,treatment,4.9
377,11,1,control,0
344,11,1,control,2.71
79,11,1,control,3.65
46,11,1,control,3.65
278,11,1,control,0
245,11,1,control,2.47
477,11,1,control,6.62
974,11,1,treatment,8.39
179,11,1,control,0
676,11,1,treatment,6.08
643,11,1,treatment,0
378,11,1,control,7.14
345,11,1,control,0
80,11,1,control,0
47,11,1,control,0
279,11,1,control,5.11
246,11,1,control,6.88
478,11,1,control,0
975,11,1,treatment,6.5
180,11,1,control,5.34
677,11,1,treatment,7.65
644,11,1,treatment,3.71
379,11,1,control,0
346,11,1,control,6.77
81,11,1,control,7.55
48,11,1,control,3.68
280,11,1,control,11.7
247,11,1,control,4.88
479,11,1,control,1.71
976,11,1,treatment,0
181,11,1,control,10.28
678,11,1,treatment,0
645,11,1,treatment,0
380,11,1,control,0
347,11,1,control,8.57
82,11,1,control,3.77
49,11,1,control,4.14
281,11,1,control,3.45
248,11,1,control,0.12
480,11,1,control,2.68
977,11,1,treatment,5.93
182,11,1,control,0.33
